,Restaurant_URL,Dish_Name
3278,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,paella with chicken  chorizo
3279,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,parmesan artichoke poppers
3280,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,pasta salad
3281,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,penne pasta pesto
3282,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,penne with broccoli
3283,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,penne with broccoli  chicken
3284,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,petit fours
3285,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,pizza bites
3286,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,potato chips
3287,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,potatoes au gratin
3288,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,pretzels
3289,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,pulled pork biscuit
3290,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,pulled pork sliders
3291,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,quesadillas
3292,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,roast beef au jus
3293,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,roast filet mignon
3294,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,roast pork tenderloin
3295,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,roasted lamb chops
3296,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,roasted rosemary potatoes
3297,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,sauted vegetable medley
3298,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,seasonal fruit
3299,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,sheppards pie
3300,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,shrimp  crab cakes
3301,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,shrimp and crab cakes
3302,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,shrimp dumplings
3303,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,shrimp shumai
3304,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,sliced carne asada
3305,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,slider
3306,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,spinach  artichoke crisp
3307,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,spinach  artichoke dip
3308,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,spinach or broccoli sauted
3309,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,spring rolls
3310,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,steak  cheese spring rolls
3311,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,steamed seasonal vegetables
3312,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,stuffed chicken
3313,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,stuffed mushrooms
3314,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,swedish meatball
3315,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,swordfish steak picatta
3316,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,tator tots
3317,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,tortilla chips
3318,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,tortilla chips  guacamole
3319,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,tortilla chips  salsa
3320,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,tortilla chips guacamole and salsa
3321,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,tuna salad wraps
3322,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,turkey  swiss wraps
3323,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,turkey hero
3324,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,vegetable curry samosas
3325,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,vegetable lasagna
3326,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,vegetable pot stickers
3327,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,vegetable spring rolls
3328,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,vegetable wraps
3329,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,wild mushroom ravioli
3330,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,wild mushroom risotto
3331,/ny/new-york/356355-the-east-wing-fka-the-havana-room/menu/,yellow rice
3332,/ny/new-york/356373-124-old-rabbit-club/menu/,beef belgian ale
3333,/ny/new-york/356373-124-old-rabbit-club/menu/,blanche de bruxelles
3334,/ny/new-york/356373-124-old-rabbit-club/menu/,brunehaut gluten
3335,/ny/new-york/356373-124-old-rabbit-club/menu/,chimay blue
3336,/ny/new-york/356373-124-old-rabbit-club/menu/,chimay red
3337,/ny/new-york/356373-124-old-rabbit-club/menu/,crabbies
3338,/ny/new-york/356373-124-old-rabbit-club/menu/,delirium tremens
3339,/ny/new-york/356373-124-old-rabbit-club/menu/,dubbel
3340,/ny/new-york/356373-124-old-rabbit-club/menu/,duvel
3341,/ny/new-york/356373-124-old-rabbit-club/menu/,el coto
3342,/ny/new-york/356373-124-old-rabbit-club/menu/,hofbrau lager
3343,/ny/new-york/356373-124-old-rabbit-club/menu/,maredsous
3344,/ny/new-york/356373-124-old-rabbit-club/menu/,murphys stout
3345,/ny/new-york/356373-124-old-rabbit-club/menu/,orval
3346,/ny/new-york/356373-124-old-rabbit-club/menu/,palm
3347,/ny/new-york/356373-124-old-rabbit-club/menu/,pascal
3348,/ny/new-york/356373-124-old-rabbit-club/menu/,rodenbach sour red
3349,/ny/new-york/356373-124-old-rabbit-club/menu/,samuel smith chocolate stout
3350,/ny/new-york/356373-124-old-rabbit-club/menu/,samuel smith oatmeal stout
3351,/ny/new-york/356373-124-old-rabbit-club/menu/,samuel smith organic cider
3352,/ny/new-york/356373-124-old-rabbit-club/menu/,wells banana bread
3353,/ny/new-york/356523-fp-patisserie/menu/,almond croissant
3354,/ny/new-york/356523-fp-patisserie/menu/,artisan jam
3355,/ny/new-york/356523-fp-patisserie/menu/,baba au rhum
3356,/ny/new-york/356523-fp-patisserie/menu/,bbq chicken panini
3357,/ny/new-york/356523-fp-patisserie/menu/,bitesize
3358,/ny/new-york/356523-fp-patisserie/menu/,blueberry muffin
3359,/ny/new-york/356523-fp-patisserie/menu/,braised beef short rib
3360,/ny/new-york/356523-fp-patisserie/menu/,caf latte
3361,/ny/new-york/356523-fp-patisserie/menu/,cappuccino
3362,/ny/new-york/356523-fp-patisserie/menu/,cassis berry
3363,/ny/new-york/356523-fp-patisserie/menu/,champagne truffles
3364,/ny/new-york/356523-fp-patisserie/menu/,chocolate
3365,/ny/new-york/356523-fp-patisserie/menu/,chocolate chip cookie
3366,/ny/new-york/356523-fp-patisserie/menu/,chocolate clair
3367,/ny/new-york/356523-fp-patisserie/menu/,chocolate epiphany
3368,/ny/new-york/356523-fp-patisserie/menu/,chocolate raspberry
3369,/ny/new-york/356523-fp-patisserie/menu/,cobb salad
3370,/ny/new-york/356523-fp-patisserie/menu/,coffee
3371,/ny/new-york/356523-fp-patisserie/menu/,craquelin
3372,/ny/new-york/356523-fp-patisserie/menu/,croissant
3373,/ny/new-york/356523-fp-patisserie/menu/,decadence
3374,/ny/new-york/356523-fp-patisserie/menu/,decaf coffee
3375,/ny/new-york/356523-fp-patisserie/menu/,espresso
3376,/ny/new-york/356523-fp-patisserie/menu/,fiji
3377,/ny/new-york/356523-fp-patisserie/menu/,flourless chocolate walnut cookie
3378,/ny/new-york/356523-fp-patisserie/menu/,french ham  brie baguette
3379,/ny/new-york/356523-fp-patisserie/menu/,greek salad
3380,/ny/new-york/356523-fp-patisserie/menu/,grilled chicken salad
3381,/ny/new-york/356523-fp-patisserie/menu/,hot chocolate
3382,/ny/new-york/356523-fp-patisserie/menu/,iced cappuccino
3383,/ny/new-york/356523-fp-patisserie/menu/,iced coffee
3384,/ny/new-york/356523-fp-patisserie/menu/,iced latte
3385,/ny/new-york/356523-fp-patisserie/menu/,iced mochaccino
3386,/ny/new-york/356523-fp-patisserie/menu/,italian marzipan cookie
3387,/ny/new-york/356523-fp-patisserie/menu/,macchiato
3388,/ny/new-york/356523-fp-patisserie/menu/,mochaccino
3389,/ny/new-york/356523-fp-patisserie/menu/,nicoise salad
3390,/ny/new-york/356523-fp-patisserie/menu/,oatmeal cranberry cookie
3391,/ny/new-york/356523-fp-patisserie/menu/,pain au chocolat
3392,/ny/new-york/356523-fp-patisserie/menu/,passion fruit
3393,/ny/new-york/356523-fp-patisserie/menu/,passion fruit tart
3394,/ny/new-york/356523-fp-patisserie/menu/,pate de fruits
3395,/ny/new-york/356523-fp-patisserie/menu/,perrier
3396,/ny/new-york/356523-fp-patisserie/menu/,pistachio
3397,/ny/new-york/356523-fp-patisserie/menu/,praline truffles
3398,/ny/new-york/356523-fp-patisserie/menu/,raspberry lychee
3399,/ny/new-york/356523-fp-patisserie/menu/,roasted chicken  arugula
3400,/ny/new-york/356523-fp-patisserie/menu/,salted caramel
3401,/ny/new-york/356523-fp-patisserie/menu/,seasonal fruit tart
3402,/ny/new-york/356523-fp-patisserie/menu/,seasonal special
3403,/ny/new-york/356523-fp-patisserie/menu/,simply sensational
3404,/ny/new-york/356523-fp-patisserie/menu/,soft drinks
3405,/ny/new-york/356523-fp-patisserie/menu/,specialty drinks
3406,/ny/new-york/356523-fp-patisserie/menu/,strawberry tart
3407,/ny/new-york/356523-fp-patisserie/menu/,sugar brioche
3408,/ny/new-york/356523-fp-patisserie/menu/,tea
3409,/ny/new-york/356523-fp-patisserie/menu/,tiramisu
3410,/ny/new-york/356523-fp-patisserie/menu/,tomato  buffalo mozzarella panini
3411,/ny/new-york/356523-fp-patisserie/menu/,vanilla bean
3412,/ny/new-york/356523-fp-patisserie/menu/,vanilla rum truffles
3413,/ny/new-york/356687-ciccio/menu/,apple cake
3414,/ny/new-york/356687-ciccio/menu/,broccoli rabe
3415,/ny/new-york/356687-ciccio/menu/,carpaccio di manzo
3416,/ny/new-york/356687-ciccio/menu/,chocolate almond tarte
3417,/ny/new-york/356687-ciccio/menu/,croissant
3418,/ny/new-york/356687-ciccio/menu/,gnocchi di patate
3419,/ny/new-york/356687-ciccio/menu/,granola
3420,/ny/new-york/356687-ciccio/menu/,italian sausage
3421,/ny/new-york/356687-ciccio/menu/,lemon ricotta pancakes
3422,/ny/new-york/356687-ciccio/menu/,mimosa
3423,/ny/new-york/356687-ciccio/menu/,mortadella
3424,/ny/new-york/356687-ciccio/menu/,mozzarella e pomodoro
3425,/ny/new-york/356687-ciccio/menu/,panzanella
3426,/ny/new-york/356687-ciccio/menu/,poached egg
3427,/ny/new-york/356687-ciccio/menu/,polenta e funghi
3428,/ny/new-york/356687-ciccio/menu/,pomodoro
3429,/ny/new-york/356687-ciccio/menu/,prosciutto cotto
3430,/ny/new-york/356687-ciccio/menu/,ravioli ricotta e spinaci
3431,/ny/new-york/356687-ciccio/menu/,ribollita
3432,/ny/new-york/356687-ciccio/menu/,ricotta cheesecake
3433,/ny/new-york/356687-ciccio/menu/,roasted potatoes
3434,/ny/new-york/356687-ciccio/menu/,salsicce e fagioli
3435,/ny/new-york/356687-ciccio/menu/,sardine
3436,/ny/new-york/356687-ciccio/menu/,spaghetti alla carbonara
3437,/ny/new-york/356687-ciccio/menu/,tiramisu
3438,/ny/new-york/357297-estela/menu/,avocado
3439,/ny/new-york/357297-estela/menu/,beef
3440,/ny/new-york/357297-estela/menu/,beef tartare
3441,/ny/new-york/357297-estela/menu/,blenheim ginger ale
3442,/ny/new-york/357297-estela/menu/,blood cake
3443,/ny/new-york/357297-estela/menu/,bloody mary vodka
3444,/ny/new-york/357297-estela/menu/,burrata
3445,/ny/new-york/357297-estela/menu/,chocolate cake
3446,/ny/new-york/357297-estela/menu/,cold brewed coffee
3447,/ny/new-york/357297-estela/menu/,cold pressed green juice
3448,/ny/new-york/357297-estela/menu/,eggs
3449,/ny/new-york/357297-estela/menu/,endive
3450,/ny/new-york/357297-estela/menu/,fluke
3451,/ny/new-york/357297-estela/menu/,lamb ribs
3452,/ny/new-york/357297-estela/menu/,monkfish
3453,/ny/new-york/357297-estela/menu/,olives
3454,/ny/new-york/357297-estela/menu/,olli ham
3455,/ny/new-york/357297-estela/menu/,ollis ham
3456,/ny/new-york/357297-estela/menu/,panna cotta
3457,/ny/new-york/357297-estela/menu/,pickled carrots
3458,/ny/new-york/357297-estela/menu/,pork
3459,/ny/new-york/357297-estela/menu/,quail
3460,/ny/new-york/357297-estela/menu/,ricotta dumplings
3461,/ny/new-york/357297-estela/menu/,salted cod and potato croquettes
3462,/ny/new-york/357297-estela/menu/,smoked salmon
3463,/ny/new-york/357297-estela/menu/,sparkling water
3464,/ny/new-york/357297-estela/menu/,spiced almonds
3465,/ny/new-york/357297-estela/menu/,steak
3466,/ny/new-york/357297-estela/menu/,swordfish
3467,/ny/new-york/357297-estela/menu/,tuxedo gin
3468,/ny/new-york/357738-grill-on-wheels/menu/,chicken schnitzel
3469,/ny/new-york/357738-grill-on-wheels/menu/,crazy chicken
3470,/ny/new-york/357738-grill-on-wheels/menu/,french fries
3471,/ny/new-york/357738-grill-on-wheels/menu/,grilled baby chicken
3472,/ny/new-york/357738-grill-on-wheels/menu/,grilled chicken
3473,/ny/new-york/357738-grill-on-wheels/menu/,hamburger
3474,/ny/new-york/357738-grill-on-wheels/menu/,make it a combo
3475,/ny/new-york/357738-grill-on-wheels/menu/,shawarma
3476,/ny/new-york/357738-grill-on-wheels/menu/,soda water
3477,/ny/new-york/357738-grill-on-wheels/menu/,spiral fries
3478,/ny/new-york/357760-cafe-nadery/menu/,a day in provence
3479,/ny/new-york/357760-cafe-nadery/menu/,allagash white
3480,/ny/new-york/357760-cafe-nadery/menu/,americano
3481,/ny/new-york/357760-cafe-nadery/menu/,ashe reshteh
3482,/ny/new-york/357760-cafe-nadery/menu/,beet burger
3483,/ny/new-york/357760-cafe-nadery/menu/,better than sex
3484,/ny/new-york/357760-cafe-nadery/menu/,cafe glace
3485,/ny/new-york/357760-cafe-nadery/menu/,cappuccino
3486,/ny/new-york/357760-cafe-nadery/menu/,chai latte
3487,/ny/new-york/357760-cafe-nadery/menu/,chicken fried rice
3488,/ny/new-york/357760-cafe-nadery/menu/,chicken sandwich
3489,/ny/new-york/357760-cafe-nadery/menu/,chips  yogurt
3490,/ny/new-york/357760-cafe-nadery/menu/,coffee
3491,/ny/new-york/357760-cafe-nadery/menu/,cortado
3492,/ny/new-york/357760-cafe-nadery/menu/,cucumber yogurt
3493,/ny/new-york/357760-cafe-nadery/menu/,date cookie
3494,/ny/new-york/357760-cafe-nadery/menu/,double espresso
3495,/ny/new-york/357760-cafe-nadery/menu/,eggs any style
3496,/ny/new-york/357760-cafe-nadery/menu/,espresso
3497,/ny/new-york/357760-cafe-nadery/menu/,fresh mint green salad
3498,/ny/new-york/357760-cafe-nadery/menu/,ghormeh sabzi
3499,/ny/new-york/357760-cafe-nadery/menu/,granola  greek yogurt
3500,/ny/new-york/357760-cafe-nadery/menu/,hazelnut nutella crepe
3501,/ny/new-york/357760-cafe-nadery/menu/,hot chocolate
3502,/ny/new-york/357760-cafe-nadery/menu/,ice cream
3503,/ny/new-york/357760-cafe-nadery/menu/,iced coffee
3504,/ny/new-york/357760-cafe-nadery/menu/,kotlet
3505,/ny/new-york/357760-cafe-nadery/menu/,kuku sabzi
3506,/ny/new-york/357760-cafe-nadery/menu/,latte
3507,/ny/new-york/357760-cafe-nadery/menu/,majoon date  banana shake
3508,/ny/new-york/357760-cafe-nadery/menu/,marry me again
3509,/ny/new-york/357760-cafe-nadery/menu/,medjool date omelette
3510,/ny/new-york/357760-cafe-nadery/menu/,mimosa
3511,/ny/new-york/357760-cafe-nadery/menu/,muffin
3512,/ny/new-york/357760-cafe-nadery/menu/,olives
3513,/ny/new-york/357760-cafe-nadery/menu/,omelet  mixed greens
3514,/ny/new-york/357760-cafe-nadery/menu/,orange juice
3515,/ny/new-york/357760-cafe-nadery/menu/,organic kale  apple salad
3516,/ny/new-york/357760-cafe-nadery/menu/,persian black tea
3517,/ny/new-york/357760-cafe-nadery/menu/,persian rose
3518,/ny/new-york/357760-cafe-nadery/menu/,pistachio baghlava
3519,/ny/new-york/357760-cafe-nadery/menu/,prosecco treviso italy
3520,/ny/new-york/357760-cafe-nadery/menu/,rice
3521,/ny/new-york/357760-cafe-nadery/menu/,roasted eggplant
3522,/ny/new-york/357760-cafe-nadery/menu/,saba
3523,/ny/new-york/357760-cafe-nadery/menu/,sheepmilk feta  honey
3524,/ny/new-york/357760-cafe-nadery/menu/,sweet ricotta crepes
3525,/ny/new-york/357760-cafe-nadery/menu/,torshi
3526,/ny/new-york/357760-cafe-nadery/menu/,yogurt soda
3527,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,avocado taco
3528,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,beverages
3529,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,burrito
3530,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,carne asada
3531,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,carnitas taco
3532,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,cemita
3533,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,chips and guacamole
3534,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,chips and salsa
3535,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,churros
3536,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,empanadas
3537,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,enchiladas roja
3538,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,enchiladas verde
3539,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,fish taco
3540,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,gazpacho
3541,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,grilled chicken taco
3542,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,grilled spicy shrimp
3543,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,gringo taco
3544,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,large side of chips
3545,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,large side of house salsa
3546,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,mexican corn
3547,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,nachos
3548,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,pozole
3549,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,quesadilla
3550,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,queso
3551,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,shrimp taco
3552,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,side of black beans
3553,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,side of large salsa
3554,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,side of rice
3555,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,side of small chipotle aioli
3556,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,side of small chips
3557,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,side of small guacamole
3558,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,side of small house salsa
3559,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,side of small lime crema
3560,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,side of small pico de gallo
3561,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,side of small ranch sauce
3562,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,side of small sour cream
3563,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,sopes
3564,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,steak taco
3565,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,tinga de pollo taco
3566,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,torta
3567,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,tortilla soup
3568,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,wings al pastor
3569,/ny/new-york/358105-no-fun-featuring-dorante-s-cocina/menu/,wings de buffalo
3570,/ny/new-york/358572-provocateur/menu/,beauty roll
3571,/ny/new-york/358572-provocateur/menu/,california roll
3572,/ny/new-york/358572-provocateur/menu/,coco no
3573,/ny/new-york/358572-provocateur/menu/,crispy rice
3574,/ny/new-york/358572-provocateur/menu/,divine chocolate drizzle
3575,/ny/new-york/358572-provocateur/menu/,edamame
3576,/ny/new-york/358572-provocateur/menu/,forbidden fruit
3577,/ny/new-york/358572-provocateur/menu/,forever young
3578,/ny/new-york/358572-provocateur/menu/,fountain of youth
3579,/ny/new-york/358572-provocateur/menu/,grilled teriyaki chicken chopped salad
3580,/ny/new-york/358572-provocateur/menu/,honey melon
3581,/ny/new-york/358572-provocateur/menu/,huckleberry ginger
3582,/ny/new-york/358572-provocateur/menu/,lemon cake
3583,/ny/new-york/358572-provocateur/menu/,lemon shine
3584,/ny/new-york/358572-provocateur/menu/,lucky girl spice
3585,/ny/new-york/358572-provocateur/menu/,orange allure
3586,/ny/new-york/358572-provocateur/menu/,pomegranate fizz
3587,/ny/new-york/358572-provocateur/menu/,sashimi
3588,/ny/new-york/358572-provocateur/menu/,seaweed salad
3589,/ny/new-york/358572-provocateur/menu/,silver lining
3590,/ny/new-york/358572-provocateur/menu/,sparkling pear
3591,/ny/new-york/358572-provocateur/menu/,spicy tuna roll
3592,/ny/new-york/358572-provocateur/menu/,spider roll
3593,/ny/new-york/358572-provocateur/menu/,strawberry glitter
3594,/ny/new-york/358572-provocateur/menu/,surf  turf roll
3595,/ny/new-york/358572-provocateur/menu/,sushi
3596,/ny/new-york/358572-provocateur/menu/,teddy bear
3597,/ny/new-york/358572-provocateur/menu/,tempt berry
3598,/ny/new-york/358572-provocateur/menu/,veggie roll
3599,/ny/new-york/358572-provocateur/menu/,wagyu
3600,/ny/new-york/358572-provocateur/menu/,wagyu mini burgers 
3601,/ny/new-york/358572-provocateur/menu/,watermelon glamour
3602,/ny/new-york/358848-nordic-delicacies-inc/menu/,boller
3603,/ny/new-york/358848-nordic-delicacies-inc/menu/,carrot  raisin salad
3604,/ny/new-york/358848-nordic-delicacies-inc/menu/,chicken vegetable soup
3605,/ny/new-york/358848-nordic-delicacies-inc/menu/,cod liver oil
3606,/ny/new-york/358848-nordic-delicacies-inc/menu/,cole slaw
3607,/ny/new-york/358848-nordic-delicacies-inc/menu/,crisp  light wheat
3608,/ny/new-york/358848-nordic-delicacies-inc/menu/,danish blue cheese
3609,/ny/new-york/358848-nordic-delicacies-inc/menu/,egg salad
3610,/ny/new-york/358848-nordic-delicacies-inc/menu/,fiber rye
3611,/ny/new-york/358848-nordic-delicacies-inc/menu/,fish pudding
3612,/ny/new-york/358848-nordic-delicacies-inc/menu/,graddost
3613,/ny/new-york/358848-nordic-delicacies-inc/menu/,green split pea soup
3614,/ny/new-york/358848-nordic-delicacies-inc/menu/,havarti
3615,/ny/new-york/358848-nordic-delicacies-inc/menu/,hearty rye
3616,/ny/new-york/358848-nordic-delicacies-inc/menu/,jarlsberg
3617,/ny/new-york/358848-nordic-delicacies-inc/menu/,julekaker christmas bread
3618,/ny/new-york/358848-nordic-delicacies-inc/menu/,lefse
3619,/ny/new-york/358848-nordic-delicacies-inc/menu/,lentil soup
3620,/ny/new-york/358848-nordic-delicacies-inc/menu/,light cooking chocolate bars
3621,/ny/new-york/358848-nordic-delicacies-inc/menu/,light rye
3622,/ny/new-york/358848-nordic-delicacies-inc/menu/,lutefisk
3623,/ny/new-york/358848-nordic-delicacies-inc/menu/,macaroni salad
3624,/ny/new-york/358848-nordic-delicacies-inc/menu/,mackerel fillets
3625,/ny/new-york/358848-nordic-delicacies-inc/menu/,minestrone soup
3626,/ny/new-york/358848-nordic-delicacies-inc/menu/,multi grain
3627,/ny/new-york/358848-nordic-delicacies-inc/menu/,nokkelost
3628,/ny/new-york/358848-nordic-delicacies-inc/menu/,norvegia
3629,/ny/new-york/358848-nordic-delicacies-inc/menu/,norwegian cardamom
3630,/ny/new-york/358848-nordic-delicacies-inc/menu/,norwegian smoked salmon
3631,/ny/new-york/358848-nordic-delicacies-inc/menu/,pickled herring salad
3632,/ny/new-york/358848-nordic-delicacies-inc/menu/,potato salad
3633,/ny/new-york/358848-nordic-delicacies-inc/menu/,saga blue cheese
3634,/ny/new-york/358848-nordic-delicacies-inc/menu/,salmon soup
3635,/ny/new-york/358848-nordic-delicacies-inc/menu/,salt herring fillets
3636,/ny/new-york/358848-nordic-delicacies-inc/menu/,seafood salad
3637,/ny/new-york/358848-nordic-delicacies-inc/menu/,sourdough
3638,/ny/new-york/358848-nordic-delicacies-inc/menu/,swedish lingonberry syrup
3639,/ny/new-york/358848-nordic-delicacies-inc/menu/,swedish whole green peas
3640,/ny/new-york/358848-nordic-delicacies-inc/menu/,swedish whole yellow peas
3641,/ny/new-york/358848-nordic-delicacies-inc/menu/,tuna salad
3642,/ny/new-york/358848-nordic-delicacies-inc/menu/,twist chocolate bags
3643,/ny/new-york/358848-nordic-delicacies-inc/menu/,twist chocolate bags  small
3644,/ny/new-york/358848-nordic-delicacies-inc/menu/,vanilla sugar
3645,/ny/new-york/358848-nordic-delicacies-inc/menu/,whole wheat bread
3646,/ny/new-york/358848-nordic-delicacies-inc/menu/,whole wheat rolls
3647,/ny/new-york/358848-nordic-delicacies-inc/menu/,yellow pea soup
3648,/ny/new-york/358862-andy-s-deli/menu/,ala king
3649,/ny/new-york/358862-andy-s-deli/menu/,alpine swiss
3650,/ny/new-york/358862-andy-s-deli/menu/,american cheese
3651,/ny/new-york/358862-andy-s-deli/menu/,american wrap
3652,/ny/new-york/358862-andy-s-deli/menu/,artichoke hearts
3653,/ny/new-york/358862-andy-s-deli/menu/,asian sesame ginger
3654,/ny/new-york/358862-andy-s-deli/menu/,avocado
3655,/ny/new-york/358862-andy-s-deli/menu/,bacon
3656,/ny/new-york/358862-andy-s-deli/menu/,bacon  tomato
3657,/ny/new-york/358862-andy-s-deli/menu/,bacon or sausage
3658,/ny/new-york/358862-andy-s-deli/menu/,bagel
3659,/ny/new-york/358862-andy-s-deli/menu/,baked ziti
3660,/ny/new-york/358862-andy-s-deli/menu/,balsamic
3661,/ny/new-york/358862-andy-s-deli/menu/,balsamic vinaigrette
3662,/ny/new-york/358862-andy-s-deli/menu/,balsamic vinegar
3663,/ny/new-york/358862-andy-s-deli/menu/,banana  walnuts
3664,/ny/new-york/358862-andy-s-deli/menu/,bee pollen
3665,/ny/new-york/358862-andy-s-deli/menu/,beef barley
3666,/ny/new-york/358862-andy-s-deli/menu/,beef sausage
3667,/ny/new-york/358862-andy-s-deli/menu/,beet chick peas
3668,/ny/new-york/358862-andy-s-deli/menu/,black forest ham
3669,/ny/new-york/358862-andy-s-deli/menu/,black olives
3670,/ny/new-york/358862-andy-s-deli/menu/,blended ice chai
3671,/ny/new-york/358862-andy-s-deli/menu/,blt
3672,/ny/new-york/358862-andy-s-deli/menu/,blue cheese
